4084,348,343
4085,380,343
4086,347,348
4087,348,345
4088,367,338
4089,338,344
4091,353,363
4092,346,350
4093,354,350
4094,324,331
4096,323,324
4097,320,321
4099,327,335
4100,325,324
4101,320,320
4102,346,328
4103,325,329
4104,323,324
4106,323,321
4107,357,312
4108,327,342
4109,325,326
4110,379,359
4111,377,367
4112,378,371
4114,377,372
4115,377,373
4116,381,388
4117,373,378
4118,382,394
4119,388,381
4121,381,384
4122,377,377
4123,403,372
4124,399,368
4125,343,351
4126,342,343
4128,344,340
4129,349,343
4130,345,343
4131,344,341
4132,336,339
4133,359,355
4135,346,366
4136,348,350
4137,354,343
4139,345,343
4140,342,340
4141,311,318
4143,333,304
4144,310,309
4145,309,308
4146,314,306
4147,311,306
4148,310,306
4150,311,306
4151,331,304
4152,314,313
4153,311,311
4154,309,308
4155,315,306
4156,307,311
4158,308,305
4159,305,303
4160,327,296
4161,306,305
4162,306,304
4163,306,305
4165,312,307
4166,306,306
4167,335,293
4168,304,305
4169,308,319
4170,309,309
4172,305,304
4173,337,314
4174,324,321
4175,325,320
4176,325,319
4177,346,312
4179,327,327
4180,323,322
4182,324,322
4183,324,331
4184,337,329
4185,324,327
4187,323,322
4188,324,320
4189,322,319
4190,325,319
4191,334,318
4192,324,323
4194,323,320
4195,351,312
4196,347,316
4197,325,322
4198,325,320
4199,320,319
4200,335,343
4202,324,332
4203,322,325
4204,352,342
4205,356,364
4206,354,354
4207,355,351
4209,371,350
4210,354,352
4211,368,358
4212,355,355
4213,379,348
4214,355,353
4216,365,351
4217,358,372
4218,360,367
4219,360,360
4220,357,356
4221,357,356
4224,357,354
4225,360,355
4226,357,354
4227,354,353
4228,363,367
4229,364,362
4231,360,358
4232,381,349
4233,381,352
4234,358,354
4235,332,334
4236,331,335
4238,329,329
4239,326,325
4240,321,324
4241,331,341
4242,327,328
4243,336,326
4244,347,344
4246,329,333
4247,329,327
4248,328,324
4249,343,320
4250,360,325
4251,357,344
4253,356,349
4254,361,367
4255,358,358
4256,360,355
4257,362,354
4258,359,354
4260,379,352
4261,362,364
4262,358,359
4263,357,355
4264,358,355
4265,302,354
4268,327,312
4269,302,307
4270,304,302
4271,301,299
4272,306,311
4273,303,306
4275,302,301
4276,294,299
4277,333,304
4278,305,306
4279,302,301
4280,319,296
4282,303,301
4283,321,314
4284,321,317
4285,343,312
4286,322,318
4287,322,318
4288,324,327
4290,325,335
4291,324,326
4292,320,320
4293,343,320
4294,324,331
4295,323,323
4297,323,320
4298,357,342
4299,359,349
4300,357,351
4301,362,354
4302,357,353
4304,389,348
4305,359,358
4306,358,355
4307,364,367
4308,352,358
4310,369,375
4312,353,362
4313,360,373
4314,334,345
4315,334,338
4316,351,328
4317,337,333
4319,336,331
4320,334,331
4321,365,323
4322,337,333
4323,334,333
4324,330,331
4326,344,345
4327,339,356
4328,336,339
4329,358,344
4330,351,351
4331,352,349
4332,350,348
4334,349,348
4335,350,346
4336,352,346
4337,356,359
4338,355,355
4339,352,351
4341,350,347
4342,370,346
4343,353,359
4344,346,350
4345,346,345
4346,341,343
4348,349,357
4349,348,347
4350,347,345
4352,365,338
4353,338,345
4354,350,364
4356,348,350
4357,356,348
4358,348,346
4359,346,343
4360,320,328
4361,328,338
